At Character,Ampersand,Is English word,Frame tag present,Google Search Feature,Sensitive Words,Semicolon,Domain to URL Ratio,IP Address,Hash Character,Number of fragments,Https in URL,Host name length,ASN Postal Code,Special Characters,Number of parameter,ASN updation date,mailto: present,Numeric Character,Underscore,Levenshtein Distance,Dash,Delimiters,Div tag in source,Label
0,0,1,1,0,26,0,0.145161290322581,1,0,0,0,18,1,24,0,1,0,8,0,0,12,0,148,0
0,1,1,0,0,0,0,0.100529100529101,1,0,0,0,19,1,33,2,1,0,20,2,0,2,0,0,0
0,0,1,0,0,0,0,0.139344262295082,1,0,0,0,17,1,26,0,0,0,6,0,0,17,0,0,0
0,0,1,1,0,3,0,0.11,1,0,0,0,11,1,19,0,1,0,6,0,0,11,0,67,0
0,0,1,0,0,0,0,0.120967741935484,1,0,0,0,15,1,26,1,1,0,8,1,0,13,0,0,0
0,0,1,0,0,0,0,0.117647058823529,0,0,0,0,12,0,21,0,1,0,2,0,0,13,0,0,0
0,3,1,0,0,0,0,0.112903225806452,1,0,0,0,14,1,26,4,1,0,11,0,0,8,0,0,0
1,0,1,1,0,14,0,0.157303370786517,1,0,0,1,14,1,14,1,1,0,6,0,0,4,0,168,0
0,0,1,0,0,0,0,0.0934579439252336,1,0,0,0,10,1,16,0,1,0,9,0,0,6,0,0,0
0,0,1,1,0,2,0,0.192660550458716,1,0,0,0,21,1,18,1,1,0,10,0,0,6,0,18,0
0,0,1,0,0,0,0,0.119047619047619,1,0,0,0,15,1,26,1,1,0,9,1,0,13,0,0,0
0,0,1,1,0,16,0,0.19,1,0,0,0,19,1,18,0,1,0,8,0,0,8,0,146,0
0,0,1,0,0,0,0,0.3125,1,0,0,1,15,1,9,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.757575757575758,0,0,0,1,25,0,6,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.239583333333333,1,0,0,1,23,1,8,0,1,0,9,0,0,1,0,0,1
0,1,1,0,0,0,1,0.240740740740741,0,0,0,1,52,0,30,1,0,0,39,3,0,2,0,0,1
0,0,1,0,0,0,0,0.213483146067416,0,0,0,1,19,0,9,0,1,0,10,0,0,0,0,0,1
0,0,1,0,0,0,0,0.5,1,0,0,1,18,1,8,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.105769230769231,1,0,0,1,11,1,9,0,1,0,13,0,0,0,0,0,1
0,0,1,0,0,0,0,0.646153846153846,1,0,0,1,42,1,14,0,1,0,10,0,0,3,0,0,1
0,0,1,0,0,0,0,0.491525423728814,0,0,0,1,29,0,12,0,0,0,11,0,0,1,0,0,1
0,0,1,0,0,0,0,0.830188679245283,0,0,0,1,44,0,10,0,1,0,4,0,0,0,0,0,1
0,0,1,1,0,0,0,0.338983050847458,1,0,0,1,20,1,9,0,1,0,2,0,0,1,0,486,1
0,0,1,0,0,0,0,0.775,1,0,0,1,31,1,8,0,1,0,6,0,23,1,0,0,1
0,0,1,0,0,0,0,0.785714285714286,1,0,0,1,33,1,7,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.842105263157895,1,0,0,1,48,1,10,0,0,0,2,0,0,3,0,0,1
0,0,1,0,0,0,0,0.639344262295082,0,0,0,1,39,0,9,0,0,0,27,0,0,0,0,0,1
0,0,0,0,0,0,0,0.666666666666667,0,0,0,1,18,0,7,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.864406779661017,0,0,0,1,51,0,7,0,0,0,17,0,0,2,0,0,1
0,0,0,0,0,0,0,0.681818181818182,0,0,0,0,15,0,6,0,1,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0.590909090909091,0,0,0,1,13,0,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.247422680412371,0,0,0,1,24,0,8,0,1,0,13,0,0,0,0,0,1
0,0,1,0,0,0,0,0.826923076923077,1,0,0,1,43,1,9,0,0,0,7,0,0,2,0,0,1
0,0,1,0,0,0,0,0.709677419354839,0,0,0,1,22,0,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.522727272727273,1,0,0,1,46,1,15,0,1,0,7,0,0,3,0,0,1
0,0,1,0,0,0,0,0.688311688311688,1,0,0,1,53,1,12,0,1,0,10,0,0,2,0,0,1
0,0,1,0,0,0,0,0.206521739130435,0,0,0,1,19,0,8,0,1,0,9,0,0,0,0,0,1
0,0,1,0,0,0,0,0.653846153846154,1,0,0,1,17,1,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.7,0,0,0,1,21,0,7,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.386363636363636,1,0,0,1,17,1,8,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.735294117647059,0,0,0,1,25,0,7,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.126050420168067,0,0,0,1,15,0,16,0,1,0,17,0,0,7,0,0,1
0,0,1,0,0,0,0,0.698630136986301,0,0,0,1,51,0,13,0,0,0,20,0,0,4,0,0,1
0,0,1,0,0,0,0,0.298507462686567,1,0,0,0,20,1,11,0,0,0,7,0,0,2,0,0,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,9,0,0,0,0,0,0,2,0,0,1
0,0,1,0,0,0,0,0.818181818181818,0,0,0,0,36,0,9,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.780487804878049,1,0,0,1,32,1,9,0,0,0,11,0,0,2,0,0,1
1,0,1,0,0,0,0,0.387096774193548,0,0,0,1,24,0,10,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.735294117647059,1,0,0,1,25,1,7,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.777777777777778,0,0,0,0,28,0,8,0,0,0,5,0,0,1,0,0,1
0,0,1,0,0,0,0,0.742857142857143,1,0,0,1,26,1,6,0,1,0,0,0,0,0,0,73,1
0,0,1,0,0,0,0,0.810810810810811,1,0,0,0,30,1,7,0,1,0,2,0,0,1,0,0,1
0,0,1,0,0,0,0,0.333333333333333,1,0,0,1,12,1,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.118279569892473,1,0,0,1,11,1,9,0,1,0,13,0,9,0,0,0,1
0,0,1,0,0,0,0,0.724137931034483,0,0,0,1,21,0,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.7,1,0,0,1,21,1,7,0,1,0,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0.912087912087912,1,0,0,1,83,1,8,0,1,0,12,0,0,1,0,0,1
0,0,1,0,0,0,0,0.130952380952381,1,0,0,1,11,1,7,0,1,0,10,0,9,0,0,0,1
0,0,1,0,0,0,0,0.566037735849057,1,0,0,1,30,1,8,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0.2,0,0,0,1,15,0,8,0,1,0,6,0,0,1,0,0,1
0,0,1,0,0,0,0,0.625,1,0,0,0,20,1,9,1,1,0,7,0,0,0,0,1,1
0,9,0,0,0,0,9,0.0363247863247863,0,0,0,1,17,0,66,10,1,0,83,3,0,3,0,0,1
0,0,1,0,0,0,0,0.740740740740741,0,0,0,0,20,0,6,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0.735294117647059,1,0,0,1,25,1,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.8125,1,0,0,1,39,1,7,0,1,0,3,0,0,0,0,0,1
0,0,1,0,0,0,0,0.653846153846154,1,0,0,1,17,1,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.0846153846153846,1,0,0,1,11,1,14,0,1,0,21,0,0,5,0,0,1
0,0,1,0,0,0,0,0.844827586206897,0,0,0,1,49,0,10,0,1,0,5,0,0,0,0,0,1
1,0,0,0,0,0,0,0.733333333333333,1,0,0,1,77,1,13,0,1,0,18,0,0,0,0,0,1
0,0,1,0,0,0,0,0.746666666666667,1,0,0,1,56,1,14,0,0,0,11,0,0,3,0,0,1
0,0,1,0,0,0,0,0.709677419354839,1,0,0,1,22,1,7,0,1,0,2,0,0,0,0,0,1
0,0,1,0,0,0,0,0.681818181818182,0,0,0,1,30,0,9,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.822222222222222,1,0,0,1,37,1,8,0,1,0,2,0,0,0,0,0,1
0,0,1,0,0,0,0,0.756756756756757,1,0,0,1,28,1,8,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0.288659793814433,0,0,0,1,28,0,16,0,1,0,17,0,0,6,0,0,1
0,0,1,0,0,0,0,0.213483146067416,0,0,0,1,19,0,9,0,1,0,8,0,0,0,0,0,1
0,0,0,0,0,0,0,0.875,0,0,0,1,63,0,8,0,1,0,0,0,0,1,0,0,1
0,3,1,0,0,0,3,0.5,1,0,0,1,82,1,34,4,0,0,12,12,0,4,0,0,1
0,0,1,0,0,0,0,0.655913978494624,1,0,0,1,61,1,12,0,1,0,10,0,0,2,0,0,1
0,0,1,0,0,0,0,0.531914893617021,1,0,0,1,25,1,11,0,1,0,0,0,0,2,0,0,1
0,0,1,0,0,0,0,0.588235294117647,0,0,0,1,20,0,7,0,0,0,2,0,0,0,0,0,1
0,0,1,0,0,0,0,0.296296296296296,0,0,0,1,16,0,8,0,1,0,13,0,0,0,0,0,1
0,0,1,0,0,0,0,0.306122448979592,1,0,0,1,15,1,11,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.742857142857143,1,0,0,1,26,1,8,0,0,0,6,0,0,1,0,0,1
0,0,1,0,0,0,0,0.764705882352941,1,0,0,1,39,1,13,0,1,0,13,0,0,3,0,0,1
0,0,1,0,0,0,0,0.130952380952381,1,0,0,1,11,1,7,0,1,0,14,0,0,0,0,0,1
0,0,1,0,0,0,0,0.552631578947369,0,0,0,1,21,0,9,0,1,0,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0.358490566037736,1,0,0,1,19,1,12,0,0,0,3,0,0,0,0,0,1
0,0,0,0,0,0,0,0.216867469879518,0,1,1,0,18,0,12,0,0,0,28,1,0,0,0,0,1
0,0,1,0,0,0,0,0.816326530612245,1,0,0,1,40,1,10,0,0,0,4,0,120,3,0,0,1
0,0,1,1,0,7,0,0.408163265306122,1,0,0,1,20,1,10,0,1,1,6,0,0,1,0,27,1
0,0,1,0,0,0,0,0.68,0,0,0,0,17,0,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.53448275862069,0,0,0,0,31,0,11,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.25,0,0,0,1,27,0,11,0,0,0,10,0,0,0,0,0,1
0,0,1,0,0,0,0,0.794871794871795,0,0,0,1,31,0,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.727272727272727,1,0,0,1,24,1,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.836363636363636,1,0,0,1,46,1,10,0,0,0,10,0,0,2,0,0,1
0,0,0,0,0,0,0,0.237113402061856,1,0,0,1,23,1,9,0,1,0,11,0,0,1,0,0,1
1,1,1,0,0,0,1,0.0745098039215686,1,1,1,1,19,1,23,0,1,0,111,0,0,5,0,0,1
0,0,1,0,0,0,0,0.742857142857143,1,0,0,1,26,1,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.659574468085106,1,0,0,1,31,1,8,0,0,0,2,0,0,1,0,0,1
0,0,1,0,0,0,0,0.483870967741936,1,0,0,0,15,1,7,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.785714285714286,0,0,0,1,33,0,7,0,0,0,6,0,0,1,0,0,1
0,0,0,0,0,0,0,0.692307692307692,1,0,0,1,18,1,6,0,1,0,4,0,0,0,0,0,1
0,0,1,0,0,0,0,0.847457627118644,0,0,0,1,50,0,8,0,0,0,2,0,0,0,0,0,1
0,0,1,0,0,0,0,0.756756756756757,0,0,0,1,28,0,6,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0.408163265306122,1,0,0,1,20,1,9,0,1,0,0,0,0,0,0,135,1
1,0,1,0,0,0,0,0.3,1,0,0,1,21,1,14,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,8,0,1,0,6,0,0,0,0,0,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,8,0,1,0,6,0,0,0,0,0,1
0,0,0,0,0,0,0,0.678571428571429,0,0,0,1,19,0,7,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.198581560283688,0,0,0,0,28,0,20,0,0,0,24,2,109,1,0,0,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,9,0,0,0,5,0,0,2,0,0,1
0,0,1,0,0,0,0,0.428571428571429,0,0,0,1,12,0,6,0,1,0,2,0,0,0,0,0,1
0,0,1,0,0,2,0,0.678571428571429,1,0,0,1,19,1,6,0,1,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0.666666666666667,1,0,0,0,16,1,7,0,1,0,0,0,0,1,0,1,1
0,0,1,0,0,0,0,0.666666666666667,0,0,0,1,16,0,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.794117647058824,0,0,0,0,27,0,5,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.36734693877551,1,0,0,0,18,1,9,0,1,0,0,0,0,0,0,46,1
0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,16,0,8,0,0,0,9,0,0,0,0,0,1
0,0,1,0,0,0,0,0.763157894736842,1,0,0,1,29,1,8,0,1,0,6,0,0,1,0,0,1
0,0,1,0,0,0,0,0.836363636363636,1,0,0,1,46,1,10,0,0,0,3,0,0,3,0,0,1
0,0,0,0,0,0,0,0.126984126984127,0,0,0,1,16,0,10,1,1,0,55,0,0,1,0,0,1
0,0,1,0,0,0,0,0.130952380952381,1,0,0,1,11,1,7,0,1,0,16,0,0,0,0,0,1
0,0,1,0,0,0,0,0.769230769230769,1,0,0,1,30,1,8,0,0,0,6,0,0,1,0,0,1
0,0,0,0,0,0,0,0.794871794871795,0,0,0,1,31,0,7,0,0,0,0,0,0,2,0,0,1
0,0,1,0,0,0,0,0.790697674418605,1,0,0,1,34,1,9,0,0,0,14,0,0,2,0,0,1
0,0,1,0,0,0,0,0.819444444444444,1,0,0,1,59,1,13,0,1,0,10,0,0,5,0,0,1
0,0,0,0,0,0,0,0.774193548387097,0,0,0,0,24,0,6,0,1,0,2,0,0,0,0,0,1
0,0,1,0,0,0,0,0.636363636363636,0,0,0,1,14,0,5,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.53448275862069,0,0,0,0,31,0,11,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.85,0,0,0,1,51,0,12,0,0,0,17,0,0,4,0,0,1
0,0,0,0,0,0,0,0.902173913043478,1,0,0,1,83,1,9,0,1,0,9,0,0,1,0,0,1
0,1,1,0,0,0,0,0.390625,0,0,0,0,25,0,12,2,1,0,15,0,0,0,0,0,1
0,0,1,0,0,0,0,0.631578947368421,0,0,0,1,24,0,8,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.761904761904762,1,0,0,1,80,1,10,0,1,0,7,0,0,1,0,0,1
0,0,1,0,0,0,0,0.619047619047619,0,0,0,1,13,0,5,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.653846153846154,1,0,0,1,17,1,7,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.804123711340206,1,0,0,1,78,1,9,0,1,0,9,0,0,0,0,0,1
0,0,1,0,0,0,0,0.416666666666667,0,0,0,1,15,0,7,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0.846938775510204,1,0,0,1,83,1,9,0,1,0,8,0,0,1,0,0,1
0,0,1,0,0,0,0,0.837209302325581,0,0,0,0,36,0,7,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.482142857142857,1,0,0,0,27,1,9,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.775,1,0,0,1,31,1,7,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.179245283018868,0,0,0,1,19,0,10,0,1,0,8,0,38,0,0,0,1
0,0,1,0,0,0,0,0.730769230769231,0,0,0,0,19,0,5,0,1,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0.4,0,1,1,1,28,0,13,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0.859649122807018,1,0,0,0,49,1,13,0,1,0,11,0,0,5,0,0,1
0,0,1,0,0,0,0,0.735294117647059,1,0,0,1,25,1,8,0,0,0,6,0,0,1,0,0,1
0,0,1,0,0,0,0,0.130952380952381,1,0,0,1,11,1,7,0,1,0,5,0,0,0,0,0,1
0,0,0,0,0,0,0,0.219298245614035,0,0,0,1,25,0,13,0,1,0,8,2,0,1,0,0,1
0,0,1,0,0,0,0,0.830188679245283,1,0,0,1,44,1,10,0,0,0,5,0,0,3,0,0,1
0,0,1,0,0,2,0,0.552631578947369,1,0,0,1,21,1,7,0,1,0,0,0,0,0,0,24,1
0,0,0,0,0,0,0,0.7,0,0,0,1,21,0,8,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.833333333333333,0,0,0,1,45,0,10,0,0,0,0,0,0,3,0,0,1
0,0,1,0,0,0,0,0.5,1,0,0,1,18,1,7,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.75,0,0,0,0,24,0,7,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.627450980392157,0,0,0,0,32,0,11,0,0,0,7,0,0,0,0,0,1
0,0,1,0,0,0,0,0.267326732673267,0,0,0,1,27,0,10,0,0,0,12,0,0,0,0,0,1
0,0,1,0,0,0,0,0.3125,1,0,0,1,20,1,11,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.367088607594937,0,0,0,1,29,0,11,0,1,0,20,0,49,3,0,0,1
0,0,1,0,0,0,0,0.717948717948718,1,0,0,1,28,1,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.716981132075472,0,0,0,1,38,0,11,0,0,0,0,0,0,3,0,0,1
0,0,1,0,0,0,0,0.571428571428571,1,0,0,0,16,1,7,0,0,0,1,0,9,0,0,0,1
1,0,1,0,0,0,0,0.105769230769231,1,1,1,1,11,1,12,1,1,0,11,0,0,0,0,0,1
0,0,0,0,0,0,0,0.509090909090909,0,0,0,0,28,0,10,0,0,0,6,0,0,1,0,0,1
0,0,1,0,0,0,0,0.472727272727273,1,0,0,1,26,1,7,0,1,0,2,0,0,0,0,0,1
0,0,1,0,0,0,0,0.608695652173913,0,0,0,1,14,0,6,0,1,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0.375,0,0,0,1,18,0,10,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.783783783783784,1,0,0,1,29,1,6,0,1,0,2,0,0,0,0,0,1
0,3,1,1,0,1,0,0.104395604395604,1,0,0,1,19,1,22,4,1,0,16,1,0,1,0,3,1
0,0,1,0,0,0,0,0.896551724137931,1,0,0,1,78,1,8,0,1,0,7,0,0,0,0,0,1
0,0,1,0,0,0,0,0.215686274509804,1,0,0,0,22,1,9,1,1,0,31,0,11,0,0,0,1
0,0,1,0,0,0,0,0.787878787878788,1,0,0,0,26,1,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.655172413793103,1,0,0,1,38,1,10,0,0,0,0,0,0,2,0,0,1
0,0,1,0,0,0,0,0.181818181818182,0,0,0,1,24,0,15,0,1,0,18,0,0,5,0,0,1
0,0,1,0,0,0,0,0.608695652173913,0,0,0,1,14,0,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.692307692307692,1,0,0,1,18,1,5,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.75,1,0,0,1,24,1,6,0,0,0,3,0,0,0,0,0,1
0,0,1,0,0,0,0,0.804123711340206,1,0,0,1,78,1,10,0,1,0,10,0,0,0,0,0,1
0,0,0,0,0,0,0,0.627118644067797,0,0,0,0,37,0,8,0,0,0,10,0,0,0,0,0,1
0,0,1,0,0,0,0,0.119565217391304,1,0,0,1,11,0,9,0,1,0,11,0,0,0,0,0,1
0,0,1,0,0,2,0,0.816326530612245,1,0,0,1,40,0,10,0,0,0,6,0,0,2,0,8,1
0,0,1,0,0,0,0,0.85,0,0,0,1,51,0,12,0,0,0,27,0,0,4,0,0,1
0,0,1,0,0,0,0,0.771428571428572,1,0,0,1,27,1,6,0,1,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0.434782608695652,1,0,0,1,50,1,18,1,1,0,27,0,0,5,0,0,1
0,0,1,0,0,0,0,0.636363636363636,0,0,0,1,14,0,5,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.452380952380952,1,0,0,1,19,1,8,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.805555555555556,0,0,0,0,29,0,5,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.795454545454545,0,0,0,1,35,0,8,0,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0.653846153846154,0,0,0,1,17,0,8,0,0,0,10,0,44,0,0,0,1
0,0,1,0,0,0,0,0.391891891891892,0,0,0,0,29,0,12,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.8,1,0,0,1,36,1,10,0,0,0,5,0,0,3,0,0,1
0,0,1,0,0,0,0,0.118279569892473,1,0,0,1,11,1,9,0,1,0,7,0,0,0,0,0,1
1,0,1,0,0,0,0,0.342465753424658,1,0,0,1,25,1,12,0,1,0,0,0,0,2,0,0,1
1,0,1,0,0,0,0,0.188118811881188,0,1,1,1,19,0,18,0,1,0,5,0,0,3,0,0,1
0,0,1,0,0,0,0,0.240506329113924,0,0,0,1,19,0,7,0,1,0,4,0,0,0,0,0,1
0,0,0,0,0,0,0,0.27710843373494,1,0,0,1,23,1,8,0,1,0,10,0,0,1,0,0,1
0,0,0,0,0,0,0,0.909090909090909,1,0,0,1,80,1,8,0,1,0,8,0,0,1,0,0,1
0,0,1,0,0,0,0,0.830188679245283,1,0,0,1,44,1,10,0,0,0,1,0,0,3,0,0,1
0,0,0,0,0,0,0,0.764705882352941,0,0,0,1,26,0,7,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.756756756756757,1,0,0,1,28,1,7,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.71875,1,0,0,1,23,1,8,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.712121212121212,1,0,0,1,47,1,9,0,1,0,20,0,0,1,0,0,1
0,0,1,0,0,0,0,0.763157894736842,1,0,0,1,29,1,8,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.734375,1,0,0,1,47,1,9,0,1,0,23,0,0,1,0,0,1
0,0,1,0,0,0,0,0.27,0,0,0,1,27,0,9,0,0,0,13,0,0,0,0,0,1
0,0,1,0,0,0,0,0.785714285714286,1,0,0,1,33,1,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.23469387755102,0,0,0,1,23,0,16,0,1,0,20,0,0,5,0,0,1
0,0,0,0,0,0,0,0.214953271028037,1,0,0,1,23,1,11,0,1,0,6,0,0,1,0,0,1
0,0,0,0,0,0,0,0.48936170212766,0,0,0,1,23,0,9,0,1,0,0,0,0,1,0,0,1
1,0,1,0,0,0,0,0.403508771929825,0,0,0,1,23,0,10,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0.808510638297872,0,0,0,1,38,0,8,0,0,0,10,0,0,0,0,0,1
0,0,0,0,0,0,0,0.727272727272727,0,0,0,1,24,0,7,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.211111111111111,0,0,0,1,19,0,9,0,1,0,7,0,0,0,0,0,1
0,0,1,0,0,0,0,0.678571428571429,0,0,0,1,19,0,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.763157894736842,1,0,0,1,29,1,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.63265306122449,0,0,0,1,31,0,9,0,0,0,0,0,9,2,0,0,1
0,0,0,0,0,0,0,0.181818181818182,1,0,0,1,16,1,8,0,1,0,12,0,0,1,0,0,1
0,0,0,0,0,0,0,0.757575757575758,1,0,0,1,25,1,6,0,1,0,4,0,0,0,0,0,1
0,0,1,0,0,0,0,0.805555555555556,0,0,0,0,29,0,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.727272727272727,1,0,0,1,24,1,7,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0.794871794871795,0,0,0,0,31,0,8,0,0,0,4,0,0,0,0,0,1
0,0,1,0,0,0,0,0.829268292682927,1,0,0,0,34,1,6,0,1,0,10,0,0,0,0,0,1
0,0,1,0,0,0,0,0.574468085106383,1,0,0,1,27,1,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.129411764705882,1,0,0,1,11,1,8,0,1,0,11,0,0,0,0,0,1
0,0,1,0,0,0,0,0.608695652173913,0,0,0,1,14,0,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.636363636363636,1,0,0,1,21,1,7,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.65,0,0,0,1,26,0,9,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.692307692307692,0,0,0,1,18,0,5,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.75,1,0,0,1,24,1,6,0,1,0,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0.5,1,0,0,1,18,1,7,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0.763157894736842,1,0,0,1,29,1,8,0,0,0,4,0,0,1,0,0,1
0,0,0,0,0,0,0,0.78125,0,0,0,0,25,0,6,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.873015873015873,0,0,0,0,55,0,12,0,1,0,5,0,0,3,0,0,1
0,0,1,0,0,0,0,0.689655172413793,1,0,0,1,20,1,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.727272727272727,1,0,0,1,24,1,7,0,1,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0.390625,0,0,0,0,25,0,12,2,1,0,15,0,0,0,0,0,1
0,0,0,0,0,0,0,0.463414634146342,1,0,0,1,19,1,8,0,1,0,5,0,0,0,0,0,1
0,0,1,0,0,0,0,0.775,1,0,0,1,31,1,7,0,0,0,0,0,0,0,0,0,1
0,2,1,0,0,0,0,0.111111111111111,1,0,0,1,19,1,18,3,1,0,15,0,0,1,0,0,1
0,0,1,0,0,2,0,0.3,1,0,0,1,18,1,7,0,1,0,0,0,0,0,0,58,1
0,0,0,0,0,0,0,0.780487804878049,0,0,0,1,32,0,8,0,1,0,0,0,0,2,0,0,1
0,0,1,0,0,0,0,0.3,1,0,0,1,45,1,17,1,1,0,52,0,0,5,0,0,1
1,0,1,0,0,0,0,0.352941176470588,0,0,0,1,18,0,10,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.48,0,0,0,1,24,0,7,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0.678571428571429,0,0,0,1,19,0,6,0,0,0,2,0,0,0,0,0,1
0,0,1,0,0,0,0,0.780487804878049,1,0,0,1,32,1,8,0,0,0,5,0,0,1,0,0,1
0,0,1,0,0,0,0,0.733333333333333,0,0,0,0,33,0,9,0,0,0,10,0,0,0,0,0,1
